transaction_id,transaction_timestamp,customer_id,product_id,store_id,quantity,unit_price,discount,tax,payment_method,salesperson,total_amount
ae87a48e-dd33-40b8-bc4a-5102a1b447ed,2026-05-25T17:17:32.628360,C0905,P0322,S009,5,25539.76,1162.46,22776.54,CARD,EMP012,149312.88
f83074ee-069e-44d7-8729-c5df615aafe3,2026-06-25T17:17:32.628360,C0775,P0177,S032,5,27433.96,22032.06,20724.79,CARD,EMP238,135862.53
8177466e-2540-44d8-aee8-3debf0fba6a2,2025-08-03T17:17:32.628360,C0792,P0060,S043,2,28486.93,1386.56,10005.71,WALLET,EMP129,65593.01
1364cb4b-8dfe-4293-a5de-1431e464b2bf,2026-06-30T17:17:32.628360,C0926,P0123,S047,4,9636.31,5745.76,5903.91,CASH,EMP170,38703.39
8fcf4eba-2631-4529-8118-9ae471deaf3c,2026-02-01T17:17:32.628360,C0981,P0177,S032,3,27433.96,12188.01,12620.5,UPI,EMP279,82734.37
ddb83f7c-e2d6-4247-a3f2-6d7dbf9c2247,2025-09-02T17:17:32.628360,C0192,P0295,S048,1,12001.84,2502.73,1709.84,WALLET,EMP291,11208.95
b1bd8fc8-7438-4d93-b9fa-b42a86c503a6,2025-10-02T17:17:32.628360,C0707,P0153,S023,2,4972.86,1292.5,1557.58,WALLET,EMP008,10210.8
8c4ccb88-f270-480e-a56a-7e42aaabf1e0,2026-03-06T17:17:32.628360,C0746,P0025,S025,3,14291.67,4505.93,6906.43,CARD,EMP232,45275.51
fa6fadf4-b709-4e99-9c51-2ec572d3b74f,2026-04-25T17:17:32.628360,C0381,P0228,S003,1,31704.41,3163.1,5137.44,WALLET,EMP213,33678.75
bfd7c348-9366-4424-ab45-0d7cac4d593e,2025-09-10T17:17:32.628360,C0229,P0215,S043,5,10684.97,923.08,9450.32,UPI,EMP072,61952.09
0b9fe4a0-e63a-474f-ad79-b3ecf1db2abb,2025-12-15T17:17:32.628360,C0651,P0011,S033,3,21869.55,3189.42,11235.46,CARD,EMP204,73654.69
f35458a1-c6bb-49a6-93e1-42587ec4246f,2026-04-06T17:17:32.628360,C0309,P0236,S050,4,31646.18,27205.63,17888.24,CASH,EMP005,117267.33
f2fba252-7f87-4c26-bc58-b11c0ce102dc,2026-04-09T17:17:32.630364,C0692,P0095,S016,2,23594.55,10628.8,6580.85,CARD,EMP155,43141.15
37aefbe5-de88-4f6a-84b4-f56a5d9c1073,2026-05-04T17:17:32.630364,C0786,P0017,S018,1,7496.1,851.5,1196.03,CASH,EMP057,7840.63
c0277168-225f-4d13-928d-d441cdd0b45b,2025-10-07T17:17:32.630364,C0351,P0127,S026,5,18122.97,2446.88,15870.23,CASH,EMP162,104038.2
82a0d46e-9d51-4e21-a6b9-7ea586ca688c,2025-10-25T17:17:32.630364,C0867,P0490,S038,1,10837.49,1040.87,1763.39,WALLET,EMP008,11560.01
3153c53f-e2e5-46c0-8b40-c8f42425a803,2026-03-20T17:17:32.630364,C0169,P0189,S029,1,39991.48,2391.11,6768.07,CARD,EMP074,44368.44
31829529-81d3-48fc-89d4-b6df3862cbef,2026-03-16T17:17:32.630364,C0347,P0346,S039,3,1069.59,287.86,525.76,UPI,EMP165,3446.67
64984b28-11ae-4fef-8c2e-db7819b904be,2026-06-14T17:17:32.630364,C0944,P0415,S009,5,15995.41,7735.28,13003.52,CASH,EMP011,85245.29
e381d8f5-965d-402b-a081-efa70fdc4d62,2025-07-19T17:17:32.630364,C0144,P0310,S028,4,27268.86,5012.59,18731.31,UPI,EMP227,122794.16
b09378c6-73c5-419d-8fc2-f16173e1808f,2026-05-01T17:17:32.630364,C0498,P0152,S011,5,4076.73,707.49,3541.71,UPI,EMP155,23217.87
32a48d51-6185-4287-99bb-9c967c86472b,2026-01-05T17:17:32.630364,C0476,P0278,S050,2,35670.62,16144.03,9935.5,CARD,EMP091,65132.71
3c397e18-b4b3-4165-8acd-0a004bec7498,2026-07-05T17:17:32.630364,C0392,P0310,S014,4,27268.86,23408.62,15420.03,WALLET,EMP114,101086.85
cd7b5d89-9ade-43ae-adbd-e0684961fd0d,2026-05-06T17:17:32.630364,C0840,P0182,S049,1,31587.05,7669.15,4305.22,CARD,EMP081,28223.12
295f97e1-785c-4f26-92da-d83602ac7849,2026-04-21T17:17:32.630364,C0310,P0273,S050,3,6353.36,36.17,3424.3,UPI,EMP215,22448.21
afa3243e-e7f6-4cf5-b015-9d75c6f13f39,2026-03-05T17:17:32.630364,C0600,P0025,S007,5,14291.67,4276.06,12092.81,CARD,EMP192,79275.1
81583c7c-7e37-46fc-be09-88a495698970,2026-07-06T17:17:32.630364,C0502,P0310,S032,1,27268.86,4115.57,4167.59,UPI,EMP012,27320.88
14549ec8-6dfb-418a-93e7-b2ccc5cbe95b,2026-04-24T17:17:32.630364,C0596,P0332,S022,4,17679.79,1758.26,12412.96,CARD,EMP175,81373.86
538958d9-181c-46c3-9cd0-3cbb1d2d034e,2025-12-31T17:17:32.630364,C0736,P0347,S018,4,28081.63,1796.95,19895.32,CASH,EMP159,130424.89
dd787c57-ff62-464c-8494-b659955d9310,2026-01-12T17:17:32.630364,C0637,P0416,S010,2,6641.36,1.56,2390.61,CARD,EMP070,15671.77
84b15219-47bd-40f6-b5e1-410da64e6d9c,2025-10-07T17:17:32.630364,C0085,P0493,S025,4,22203.05,10334.92,14125.91,UPI,EMP146,92603.19
18e90b27-0782-4160-b594-5a55ca28029a,2025-11-22T17:17:32.630364,C0297,P0226,S047,3,4827.96,3033.89,2061.0,UPI,EMP061,13510.99
28199b2a-0a67-439f-8ccb-6a9721c7c068,2025-07-14T17:17:32.630364,C0968,P0388,S023,2,21796.77,7385.61,6517.43,UPI,EMP042,42725.36
17769240-704d-4210-adf9-ebb488cc2aa9,2026-01-14T17:17:32.630364,C0998,P0256,S028,4,14897.69,10599.68,8818.39,UPI,EMP177,57809.47
75aaf307-82b8-42a4-9fc8-a5b627d4d61e,2026-06-24T17:17:32.630364,C0483,P0332,S049,4,17679.79,1182.72,12516.56,CARD,EMP284,82053.0
5920b628-3c73-4e16-a862-61d658c50da1,2025-12-11T17:17:32.630364,C0718,P0332,S021,4,17679.79,9678.62,10987.3,UPI,EMP031,72027.84
c9e09152-b447-45f8-8d56-3690d50d5219,2025-08-21T17:17:32.630364,C0252,P0036,S044,1,34155.86,3336.96,5547.4,WALLET,EMP013,36366.3
7a1bd6d7-6dca-42e3-8767-9d6631f98abb,2026-03-04T17:17:32.630364,C0846,P0245,S041,4,6731.01,1376.48,4598.56,CARD,EMP078,30146.12
aba46573-fb97-48ce-a2e8-28e0f80c4bdd,2026-06-01T17:17:32.630364,C0498,P0064,S035,3,17304.13,7602.23,7975.83,CARD,EMP194,52285.99
239e23f4-c544-4c27-bef0-06397261e702,2026-03-17T17:17:32.630364,C0530,P0369,S019,5,16487.95,7576.92,13475.31,WALLET,EMP043,88338.14
6d27dcab-0370-450b-b11f-e2bb3bd1a4cf,2026-06-17T17:17:32.630364,C0867,P0078,S039,3,6328.28,913.95,3252.76,UPI,EMP126,21323.65
7b8cc210-0ddc-4491-a9c2-bfc1106febb5,2025-09-21T17:17:32.630364,C0345,P0396,S016,5,6534.16,6144.9,4774.66,CARD,EMP125,31300.56
1b79c137-f493-4b8a-9e1b-2d6219972864,2025-09-04T17:17:32.630364,C0075,P0107,S010,3,10242.36,3359.65,4926.14,WALLET,EMP195,32293.57
9f25651b-95db-4413-8445-1d7cf861cb46,2026-05-16T17:17:32.630364,C0130,P0498,S031,5,14476.48,12913.12,10704.47,WALLET,EMP284,70173.75
2a8132df-0a9e-4986-82d6-ede160a9b522,2026-01-14T17:17:32.630364,C0700,P0255,S027,3,6904.38,2952.27,3196.96,CARD,EMP269,20957.83
ee181e80-d3aa-4f30-a367-9784b826bc44,2026-06-22T17:17:32.630364,C0097,P0051,S050,3,37511.63,18773.6,16877.03,WALLET,EMP181,110638.32
810df884-90cd-4992-931b-61e38930fc5b,2026-03-17T17:17:32.630364,C0439,P0202,S019,2,13864.91,2988.46,4453.44,CASH,EMP033,29194.8
14a6e6b9-a52f-4bbe-8e44-2c7f53c4471e,2026-03-17T17:17:32.630364,C0500,P0094,S018,3,5531.07,3912.13,2282.59,CARD,EMP251,14963.67
b4cad0e5-ef81-4824-aaf8-2aade5b0f85d,2025-12-22T17:17:32.630364,C0375,P0345,S026,3,8134.6,5676.03,3371.0,WALLET,EMP211,22098.77
f0b04e10-5390-4723-ba70-a7b490c1556f,2026-04-14T17:17:32.630364,C0452,P0262,S019,5,31853.71,16956.55,25616.16,CASH,EMP296,167928.16
f53101ff-05b3-4cfd-8ed6-fc44f1d42e41,2025-08-21T17:17:32.630364,C0377,P0426,S008,1,5880.44,451.07,977.29,CARD,EMP162,6406.66
ab93c9ae-4367-4e19-85f8-8915965e3b92,2025-10-07T17:17:32.630364,C0133,P0497,S037,4,22631.79,7400.39,14962.82,CASH,EMP057,98089.59
c0f7aa20-a161-42c9-82fe-eee656b0454f,2025-12-06T17:17:32.630364,C0689,P0028,S027,2,16824.37,6314.98,4920.08,WALLET,EMP092,32253.84
b7a3cb44-99ef-4a64-ae66-44b41f692075,2025-09-11T17:17:32.630364,C0237,P0379,S021,1,22282.81,3419.79,3395.34,CARD,EMP132,22258.36
a0a615ae-b62f-4da8-a04c-7edb9b85ecf0,2026-05-12T17:17:32.630364,C0276,P0444,S009,1,28811.36,943.5,5016.21,CASH,EMP224,32884.07
df4bbf97-31a1-49b7-97ba-3f6bf876d821,2026-03-29T17:17:32.630364,C0673,P0191,S001,2,25502.5,1878.82,8842.71,CASH,EMP253,57968.89
123c5132-2f47-49fb-a383-34a593303158,2026-01-12T17:17:32.630364,C0878,P0354,S045,1,726.89,52.13,121.46,WALLET,EMP291,796.22
a425b48a-b5db-4b17-9260-b34414ec4d2c,2026-02-08T17:17:32.630364,C0899,P0071,S024,1,8522.64,1840.93,1202.71,UPI,EMP235,7884.42
c2f9453e-0df8-4fdf-b537-d2a6b85b12ef,2025-07-24T17:17:32.630364,C0543,P0069,S006,3,36239.18,12306.38,17354.01,CARD,EMP125,113765.17
a41d40fb-e685-455d-9843-df2f86e3efdc,2025-07-15T17:17:32.630364,C0661,P0375,S010,1,1198.52,277.6,165.77,CASH,EMP163,1086.69
2efa8d7d-766a-42b2-ad09-1bd6db47f0ed,2026-03-29T17:17:32.630364,C0410,P0393,S047,4,22392.56,263.13,16075.28,WALLET,EMP113,105382.39
352607c7-99ad-4b16-af2b-16f795afb245,2026-05-11T17:17:32.630364,C0870,P0442,S034,4,39377.21,7893.6,26930.74,UPI,EMP071,176545.98
93ff5114-6c68-4cd4-820b-f5d4c0b4771f,2025-07-26T17:17:32.630364,C0846,P0078,S002,1,6328.28,1410.16,885.26,CASH,EMP258,5803.38
e2b6a35f-1d04-41ae-9dc3-0e39e5a73aa7,2026-03-21T17:17:32.630364,C0130,P0199,S017,5,25412.94,6465.7,21707.82,WALLET,EMP232,142306.82
039732c9-51b2-4d8c-9c85-da2caff1a27a,2025-07-19T17:17:32.630364,C0391,P0012,S033,2,13867.21,6507.22,3820.9,WALLET,EMP256,25048.1
ff0a785c-6526-4c7f-9c38-8b646e49611c,2026-01-17T17:17:32.630364,C0654,P0044,S045,2,27556.94,5252.22,8975.1,CASH,EMP147,58836.76
80c911ed-15c7-45e5-a8aa-cece86e26a74,2025-12-30T17:17:32.630364,C0898,P0469,S039,2,19644.41,236.0,7029.51,WALLET,EMP144,46082.33
dba476ce-ecf3-474f-9ad2-79adfffd8035,2025-08-23T17:17:32.630364,C0854,P0027,S008,2,5784.3,421.01,2006.57,CASH,EMP048,13154.16
ec0f32f1-0ad9-42d1-b0bf-98d5264a5b8a,2026-07-07T17:17:32.630364,C0953,P0111,S024,1,26672.81,5500.4,3811.03,UPI,EMP056,24983.44
e4e31b62-be02-4987-bb37-2d5064c33dc7,2025-10-09T17:17:32.630364,C0299,P0201,S008,4,7254.13,2502.53,4772.52,UPI,EMP277,31286.51
85002002-d37e-42e2-9e5b-576cb9e024ef,2026-06-19T17:17:32.630364,C0222,P0488,S034,5,19627.91,14158.52,15116.59,CASH,EMP131,99097.62
e2117a47-c649-4750-a569-afbd1fcfb66e,2026-01-10T17:17:32.630364,C0063,P0145,S004,3,22889.21,4154.22,11612.41,WALLET,EMP198,76125.82
8ace25e1-5898-42ee-b0e2-5802c740e00c,2026-04-01T17:17:32.630364,C0349,P0039,S044,2,27810.03,11591.75,7925.1,UPI,EMP141,51953.41
c6971c95-26b7-41d5-ac8a-b83457b5c96d,2025-10-22T17:17:32.630364,C0223,P0245,S020,4,6731.01,2152.03,4458.96,UPI,EMP101,29230.97
3147bc80-d076-40b0-a1a2-cfdc3ee6a772,2025-11-20T17:17:32.630364,C0945,P0207,S034,3,33592.29,9609.91,16410.05,UPI,EMP250,107577.01
cf165bbb-3b02-4b32-8f1a-e7813c3f97f9,2025-08-30T17:17:32.630364,C0462,P0282,S017,1,8088.12,184.43,1422.66,UPI,EMP080,9326.35
a8a769d3-56a0-42f3-861e-2a69dc79ded2,2025-08-31T17:17:32.630364,C0810,P0467,S043,1,28012.97,2834.9,4532.05,CARD,EMP248,29710.12
0d50298c-92c8-4706-b90d-368bd91eb427,2025-12-20T17:17:32.630364,C0447,P0048,S007,3,8360.94,3235.41,3932.53,WALLET,EMP265,25779.94
8353ff77-d181-4aff-841f-1545da4ff320,2025-12-22T17:17:32.630364,C0116,P0044,S037,5,27556.94,16190.49,21886.96,WALLET,EMP183,143481.17
c08a15f6-f9b3-4264-83bd-3cc7aaf45fa8,2026-06-04T17:17:32.630364,C0730,P0267,S013,2,6227.26,497.66,2152.23,WALLET,EMP022,14109.09
d8e76849-c1fb-4786-9cb1-7d6a4ca02376,2026-04-01T17:17:32.630364,C0886,P0015,S022,5,3394.86,880.03,2896.97,CASH,EMP183,18991.24
5cbdfbc6-6fc4-49a1-afcf-5678c27ad501,2025-07-11T17:17:32.630364,C0069,P0302,S023,4,27388.87,8960.24,18107.14,CARD,EMP280,118702.38
a39724e4-f4c5-430f-81f8-34d66bf1b396,2025-09-07T17:17:32.630364,C0374,P0488,S016,2,19627.91,5677.4,6044.12,CARD,EMP145,39622.54
61613052-5156-4d70-b7f9-ef35dfca4fd8,2025-07-14T17:17:32.630364,C0410,P0338,S010,1,22459.21,2628.43,3569.54,WALLET,EMP172,23400.32
e2eadc01-02c3-43a7-a771-80b8adca313c,2025-12-02T17:17:32.630364,C0069,P0349,S022,5,5737.99,5841.16,4112.78,WALLET,EMP281,26961.57
9c04ece8-c392-46dd-b9d0-47fbb1d23a7d,2025-10-17T17:17:32.630364,C0890,P0107,S001,2,10242.36,33.08,3681.3,CASH,EMP105,24132.94
6f4a44b0-8c74-42b8-ab9a-e3672da8171e,2025-11-29T17:17:32.630364,C0846,P0237,S012,4,3742.08,2821.34,2186.46,CARD,EMP131,14333.44
70dfc30d-deea-4e39-a206-ccf82c6088ae,2026-05-04T17:17:32.630364,C0654,P0190,S048,1,15434.31,635.15,2663.85,CASH,EMP154,17463.01
20c3b529-0a0b-4575-841c-bb1a9e1888d9,2026-04-01T17:17:32.630364,C0992,P0123,S001,5,9636.31,5626.59,7659.89,UPI,EMP275,50214.85
7ea23673-7876-4279-b970-1a2f60a86365,2026-03-15T17:17:32.630364,C0947,P0242,S009,1,21557.49,3443.32,3260.55,CARD,EMP248,21374.72
c4772108-99ba-493c-9c47-1f4f70cad4b0,2025-10-24T17:17:32.630364,C0481,P0234,S048,1,5953.99,179.92,1039.33,CASH,EMP072,6813.4
9092d3e8-7bc4-4a6c-8ec9-3e0f013f0eeb,2026-03-28T17:17:32.630364,C0710,P0376,S031,5,9288.07,10699.18,6433.41,UPI,EMP032,42174.58
09a35fb8-1cd2-4dba-bc3c-adbbdfabe539,2026-02-06T17:17:32.630364,C0075,P0025,S010,3,14291.67,1509.33,7445.82,CASH,EMP251,48811.5
4c7a80fb-56d2-4fcf-9c1f-f273c80bb3b3,2025-11-02T17:17:32.630364,C0695,P0494,S004,3,21898.38,12134.87,9640.85,WALLET,EMP241,63201.12
7b920fbd-af4f-4cc5-9e18-202495aecb3a,2025-07-25T17:17:32.630364,C0634,P0428,S046,4,763.06,713.21,421.03,WALLET,EMP056,2760.06
522d7fb9-a64c-450d-9bd7-d7afee1c623c,2025-12-13T17:17:32.630364,C0727,P0313,S028,3,27434.6,15882.18,11955.89,WALLET,EMP209,78377.51
174ad903-6180-4435-bdb9-2a0014b3f54e,2026-03-09T17:17:32.630364,C0622,P0313,S047,4,27434.6,14376.15,17165.2,CARD,EMP148,112527.45
33793faf-7ddb-4d6f-b608-72186b646677,2026-02-13T17:17:32.630364,C0017,P0009,S040,3,26964.86,3080.85,14006.47,CARD,EMP195,91820.2
ab25e373-27b5-493a-bb9b-c79285b54ef9,2025-07-17T17:17:32.630364,C0374,P0101,S050,4,39640.04,24741.05,24087.44,CARD,EMP066,157906.55
b8bc1a9b-0401-484d-bd26-5fa129379703,2025-08-22T17:17:32.630364,C0594,P0039,S049,3,27810.03,5086.68,14101.81,UPI,EMP235,92445.22
c531ce86-79b2-4844-b6eb-12323575dc96,2026-01-17T17:17:32.630364,C0688,P0125,S027,1,24076.65,4588.19,3507.92,WALLET,EMP059,22996.38
ce1df663-720b-42d9-9f58-8ef8efccb273,2025-12-16T17:17:32.630364,C0968,P0169,S003,1,10076.87,110.48,1793.95,CARD,EMP215,11760.34
8c624b11-fb5d-4a8d-bc85-41b91e912099,2026-03-23T17:17:32.630364,C0138,P0206,S023,5,35655.69,25485.82,27502.67,CASH,EMP240,180295.3
b3038dd0-bf3b-4e86-875f-660becbb20c0,2026-02-10T17:17:32.630364,C0613,P0234,S036,2,5953.99,656.89,2025.2,CARD,EMP184,13276.29
d7b0590d-b8f7-4f12-a44a-c449e1a00507,2025-12-13T17:17:32.630364,C0092,P0308,S012,1,9672.63,686.0,1617.59,WALLET,EMP292,10604.22
208eba95-aa3f-4578-ace6-bc13fcd7a150,2025-08-17T17:17:32.630364,C0259,P0197,S016,5,29717.27,34328.17,20566.47,WALLET,EMP146,134824.65
fc037562-1128-4184-aa43-0170259da7da,2026-05-22T17:17:32.630364,C0246,P0416,S010,1,6641.36,1455.45,933.46,WALLET,EMP072,6119.37
3f4a01b9-7fac-4409-b07c-cae43cfd712d,2026-04-26T17:17:32.630364,C0418,P0217,S024,2,36971.7,14394.57,10718.79,CASH,EMP202,70267.62
8212f25a-b9c6-4d58-a1ec-c1f1671d03bb,2025-10-25T17:17:32.630364,C0271,P0440,S038,2,16756.09,8281.71,4541.48,CARD,EMP149,29771.95
110d58c8-9ee8-47a1-9ed4-ba6b8f906959,2025-07-31T17:17:32.630364,C0022,P0280,S026,1,22128.46,477.76,3897.13,WALLET,EMP009,25547.83
3a521d17-8403-4953-9c2f-e1b3464375cb,2026-04-25T17:17:32.630364,C0604,P0013,S036,3,29400.2,6169.71,14765.56,WALLET,EMP059,96796.45
0e0e14ef-e1ba-4199-8452-4540bffc773e,2025-07-16T17:17:32.630364,C0668,P0104,S047,1,11352.31,2494.98,1594.32,CARD,EMP121,10451.65
9e23a48c-bba8-49dd-95cf-49da4fddcc68,2025-07-08T17:17:32.630364,C0431,P0433,S042,2,12366.07,2358.14,4027.32,CARD,EMP007,26401.32
a6559366-4744-43cf-a177-52f732b6caf9,2025-10-11T17:17:32.630364,C0060,P0030,S047,1,14130.17,2081.84,2168.7,CARD,EMP034,14217.03
3c893d6f-b049-486e-850f-0b8044f612d4,2026-01-30T17:17:32.630364,C0534,P0059,S047,1,15574.57,3152.07,2236.05,UPI,EMP089,14658.55
ae561358-c1b6-439f-8004-47341bd67ff0,2025-10-02T17:17:32.630364,C0972,P0119,S022,3,38180.2,1846.08,20285.01,CARD,EMP026,132979.53
27a85a12-5dfc-4450-b85c-23ff418ff1ce,2025-12-06T17:17:32.630364,C0236,P0026,S017,2,9385.11,2972.06,2843.67,WALLET,EMP046,18641.83
23cc3b76-b026-42ca-93cb-a2338b84f773,2026-06-25T17:17:32.630364,C0428,P0202,S011,5,13864.91,15878.61,9620.27,UPI,EMP072,63066.21
5355cec9-1747-4d0c-96f9-178dbe3fcfb1,2025-09-18T17:17:32.630364,C0691,P0326,S028,5,4073.83,340.06,3605.24,CASH,EMP235,23634.33
136b4a02-7e05-472b-a3b4-1004f5dde4b4,2026-03-17T17:17:32.630364,C0263,P0394,S030,1,12030.03,2621.99,1693.45,UPI,EMP046,11101.49
f666413f-ebae-40ff-8baa-052f5fd4de37,2025-08-28T17:17:32.630364,C0970,P0109,S044,2,29265.78,122.43,10513.64,WALLET,EMP255,68922.77
6cbed6b3-e4f6-40a2-bcb3-ee0e2bb9b449,2026-04-27T17:17:32.630364,C0620,P0230,S040,5,12916.32,4685.65,10781.27,UPI,EMP286,70677.22
cdce5453-0940-4ab3-9f05-d8e8c3c6ec10,2025-08-31T17:17:32.630364,C0128,P0383,S020,2,6781.43,2262.51,2034.06,CARD,EMP243,13334.41
aff4c5bb-9335-4182-82b6-db9391b52dba,2026-05-15T17:17:32.630364,C0752,P0443,S023,1,23306.88,4413.55,3400.8,WALLET,EMP249,22294.13
fed6813a-30b7-439b-a2cd-fa464bd1e16a,2025-12-16T17:17:32.630364,C0707,P0444,S007,5,28811.36,17835.66,22719.81,CARD,EMP272,148940.95
b6c2b648-4062-4aa9-b77c-a21b5652eca6,2025-10-11T17:17:32.630364,C0982,P0111,S027,2,26672.81,5767.22,8564.11,CASH,EMP013,56142.51
168416fa-7aef-4131-b8d2-a0043f9a2b02,2025-12-14T17:17:32.630364,C0671,P0204,S050,2,28888.77,6642.83,9204.25,CARD,EMP082,60338.96
9c307225-f005-4e5b-9bb4-234b6b095818,2025-10-17T17:17:32.630364,C0443,P0223,S029,5,33041.97,34314.19,23561.22,UPI,EMP292,154456.88
732551a4-b6c6-426e-84e4-e81350328fa1,2025-12-17T17:17:32.630364,C0200,P0230,S042,4,12916.32,1105.96,9100.68,CASH,EMP087,59660.0
cee5595a-e579-4fe2-9fac-6423d79a97dd,2026-07-07T17:17:32.630364,C0939,P0329,S039,5,749.42,906.29,511.35,WALLET,EMP150,3352.16
fd540fb2-c419-4253-9216-23abc1a91ab1,2026-04-29T17:17:32.630364,C0248,P0414,S021,5,27227.72,18224.22,21224.59,CASH,EMP175,139138.97
73f45d47-2262-4372-a320-80ca6e332502,2025-09-02T17:17:32.630364,C0492,P0239,S010,4,4405.35,1421.68,2915.95,WALLET,EMP195,19115.67
90b944c2-17c0-4a92-9434-9e0123802e55,2025-10-08T17:17:32.630364,C0563,P0430,S013,5,20554.11,9489.77,16790.54,UPI,EMP163,110071.32
c9855ed9-d6ed-477e-9333-4403811fc1f6,2025-12-21T17:17:32.630364,C0128,P0396,S029,1,6534.16,1457.02,913.89,CASH,EMP248,5991.03
507c8844-8489-4e5f-a64c-64c6acedcb16,2026-01-08T17:17:32.630364,C0193,P0293,S005,2,11846.17,3495.99,3635.34,WALLET,EMP180,23831.69
ade3e485-8adb-48f6-9e09-abdcf3448cfe,2026-01-31T17:17:32.630364,C0548,P0273,S029,1,6353.36,1029.7,958.26,WALLET,EMP021,6281.92
1a87e9c9-d829-443c-91e5-270ba7cdc0ab,2025-09-06T17:17:32.630364,C0005,P0368,S039,2,7361.89,964.0,2476.76,CARD,EMP268,16236.54
a6803989-2593-477e-b150-be89993d7267,2026-06-12T17:17:32.630364,C0575,P0428,S032,3,763.06,365.96,346.18,CARD,EMP009,2269.4
020ae8fe-716b-435b-be54-b8eaa2506fac,2026-04-22T17:17:32.630364,C0604,P0101,S002,1,39640.04,1007.6,6953.84,CASH,EMP007,45586.28
917ea08c-d4f9-4a2d-942c-e3c871989b75,2025-09-18T17:17:32.630364,C0856,P0321,S003,4,6486.11,1785.22,4348.66,UPI,EMP206,28507.88
79916608-7c23-4a97-bc70-85d0780a7821,2026-04-02T17:17:32.630364,C0616,P0177,S010,2,27433.96,2222.85,9476.11,WALLET,EMP108,62121.18
080b01a2-e695-4dc5-bb20-9502df76e856,2026-06-16T17:17:32.630364,C0650,P0288,S002,4,8496.56,1428.68,5860.36,UPI,EMP256,38417.92
54267180-db9b-4ad6-8041-e17b4f7f20c3,2025-12-22T17:17:32.630364,C0021,P0482,S009,3,37791.53,22263.83,16399.94,WALLET,EMP072,107510.7
a4f0126d-b204-4599-8d52-451f152d641a,2025-08-16T17:17:32.630364,C0825,P0294,S029,3,16553.77,2969.97,8404.44,CASH,EMP013,55095.78
c84a2ba3-1349-4a61-a55f-9bfe4b5251f5,2026-02-16T17:17:32.630364,C0335,P0254,S045,1,5077.21,1024.02,729.57,CASH,EMP201,4782.76
f95be2e5-3692-429e-953a-5c3345a52d66,2025-10-27T17:17:32.630364,C0985,P0306,S024,4,25842.84,17528.92,15451.64,CASH,EMP026,101294.08
06b7a45f-e775-472a-b82b-ac03c4ec21fe,2026-02-02T17:17:32.630364,C0556,P0463,S032,2,9254.3,1674.51,3030.14,CASH,EMP191,19864.23
9dad9ecb-e81d-4828-a114-bdff017f9561,2025-11-30T17:17:32.630364,C0339,P0371,S005,3,27417.44,7830.78,13395.88,WALLET,EMP182,87817.42
8694ead6-16c8-4a26-a6e7-3d8146605c39,2026-02-06T17:17:32.630364,C0527,P0102,S043,3,1895.95,720.48,894.13,CARD,EMP181,5861.5
32a7002a-60fc-4c54-b6f2-7800810325b1,2025-10-27T17:17:32.630364,C0968,P0220,S041,2,15728.47,6721.37,4452.4,CARD,EMP223,29187.97
072c5898-b352-454d-9df6-b2784c9e014c,2026-06-22T17:17:32.630364,C0850,P0154,S034,3,22838.81,4116.77,11591.94,WALLET,EMP243,75991.6
e387aeea-0b8a-4199-9ce6-09a8b068a308,2026-04-17T17:17:32.630364,C0483,P0003,S033,5,14512.0,5273.8,12111.52,WALLET,EMP288,79397.72
8bb0fa89-8574-4736-a72a-73fc571f4045,2025-11-29T17:17:32.630364,C0850,P0333,S017,3,20024.36,3662.28,10153.94,CASH,EMP275,66564.74
3735d358-9ca0-4351-afc3-015445510826,2026-06-21T17:17:32.630364,C0327,P0410,S004,3,22281.36,16619.55,9040.42,CARD,EMP273,59264.95
8d2cbe70-c5c1-4408-ac73-31ee402073a0,2026-03-29T17:17:32.630364,C0475,P0085,S047,1,27079.45,346.19,4811.99,CASH,EMP089,31545.25
46723728-43f3-40cb-bac2-97bfa8d9e36d,2025-07-16T17:17:32.630364,C0777,P0309,S049,2,29679.12,8416.18,9169.57,WALLET,EMP229,60111.63
519162c8-89b4-4ffb-977e-8e91999e8b23,2025-08-16T17:17:32.630364,C0757,P0251,S010,5,10498.08,4130.11,8704.85,CASH,EMP003,57065.14
c534c682-d552-47d6-bcc7-46cd40c8bd30,2025-09-24T17:17:32.630364,C0948,P0015,S005,4,3394.86,467.5,2360.15,CASH,EMP057,15472.09
3f22367c-a43b-4268-9089-603d443932fe,2026-01-13T17:17:32.630364,C0693,P0068,S045,1,17840.04,1337.55,2970.45,UPI,EMP095,19472.94
406b2222-4d74-426b-bb2e-970009df5064,2026-06-04T17:17:32.630364,C0097,P0160,S014,3,9177.05,1562.23,4674.41,CARD,EMP238,30643.33
da09f410-e00b-427d-aaf8-df35019bfd29,2025-10-29T17:17:32.630364,C0791,P0351,S044,2,4684.36,1930.81,1338.82,CASH,EMP097,8776.73
fcd58a58-b2bb-4677-8c07-503c2ea23904,2025-08-05T17:17:32.630364,C0739,P0372,S007,1,7597.02,270.14,1318.84,CASH,EMP295,8645.72
df8014a9-30c8-466d-bfe8-825ed20b6dcb,2025-11-27T17:17:32.630364,C0367,P0095,S030,3,23594.55,2636.46,12266.49,WALLET,EMP094,80413.68
470e5be5-010a-4dec-9fa9-399f6e1cf850,2025-10-27T17:17:32.630364,C0353,P0057,S045,1,23900.15,3128.37,3738.92,CARD,EMP271,24510.7
